producto_id,nombre_producto,descripcion,sku,precio,cantidad_disponible,activo,catalogo_id,nombre_catalogo,marca_id,nombre_marca,linea_id,nombre_linea,categorias,proveedor_nombre,proveedor_direccion,proveedor_telefono,proveedor_email
672,Chipotle Black Bean Burger,"Spicy black bean burgers, great on the grill.",840a9669-2253-41a0-a653-94616ed6b41f,4.99,297,true,13,Industrial13,72,Fluocinolone Acetonide,69,Meat Alternatives,Food - Meats,Feedspan,0 Spaight Avenue,852-315-0984,jkeymaros@state.gov
683,Kettle Corn Popcorn,"Sweet and salty kettle corn, perfect for snacking.",1868577e-ccb3-4548-af7b-ddfac13b140e,2.99,891,false,13,Industrial13,79,Joint Pain,38,Savory Snacks,Food - Snacks,Feedspan,0 Spaight Avenue,852-315-0984,jkeymaros@state.gov
690,Reversible Swimming Pool Lounger,Floating lounger for relaxation in swimming pools or lakes.,f91c6cb0-f618-4569-9ca1-97739a8f4c72,34.99,290,false,13,Industrial13,7,Chamomilla,37,Outdoor Recreation,Outdoor,Feedspan,0 Spaight Avenue,852-315-0984,jkeymaros@state.gov
624,Balsamic Glaze,Sweet and tangy balsamic reduction for drizzling.,9529a030-d415-4a28-bfa1-4f6759e8f018,4.79,76,true,32,Industrial32,27,EROS BODYGLIDE,26,Sauces,Food - Condiments,Brainbox,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
99,Premium Flashlight,High-intensity flashlight with adjustable focus and brightness.,47c4d8cf-8c7d-479a-8f76-dc00e45000fe,19.99,462,false,32,Industrial32,1,Ketoprofen,75,Camping Equipment,Outdoor,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
123,Savory Oatmeal Cups,"Savory oatmeal ready to eat, great for breakfast or a snack.",3cbce2c5-9bf4-4743-bab9-775853a6735c,1.99,252,true,32,Industrial32,45,Naproxen,19,Savory Breakfast Options,Food - Breakfast,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
190,Sunflower Seeds,Salted sunflower seeds perfect for snacking.,378695c0-d380-43ac-b3aa-298f4243d088,2.99,126,false,32,Industrial32,50,Diclofenac Sodium,30,Seeds & Nuts,Food - Nuts,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
288,Dish Soap Dispenser,Stylish dish soap dispenser with sponge holder.,5cc3c50b-c7a1-415c-9a50-945ff3b70307,18.99,544,true,32,Industrial32,38,Russian Olive,95,Kitchen Accessories,Kitchen,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
353,Fresh Basil Pesto,"A fresh, flavorful basil pesto for pasta and more",dbdc2ed8-18d2-416f-8aed-4db32089d843,4.79,538,false,32,Industrial32,92,Carbidopa and Levodopa,67,Herb-Based Sauces,Food - Sauces,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
393,Video Camera,1080p HD video camera with night vision.,9890480e-601b-44ce-afd4-efa3a0ec6b88,199,845,false,32,Industrial32,29,"Pollens - Trees, Tree Mix 11",89,Cameras & Photography,Electronics,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
397,Lemon Herb Grilled Chicken,Tender grilled chicken marinated in lemon herbs.,d78a04b8-6cd8-4a45-bcbc-71ee7fa068f8,9.99,77,true,32,Industrial32,65,2 Gallbladder,66,Marinated Poultry,Food - Meat,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
417,Sculpting Kit,Complete sculpting tools for artists.,bab62663-c0ee-4258-81ca-7848b7eb70b9,25.99,886,false,32,Industrial32,50,CYPROHEPTADINE HYDROCHLORIDE,61,Sculpting Supplies,Art Supplies,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
524,Belted Trench Coat,Timeless belted trench coat for a polished look during fall.,32019b6f-867c-4a4d-a291-fb474f376217,89.99,927,false,32,Industrial32,55,Prazosin Hydrochloride,83,Coats,Clothing - Outerwear,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
526,Chili Lime Corn Chips,Crunchy corn chips flavored with chili and lime for a zesty kick.,70910dbb-4d98-434b-bd68-84b4a5242282,2.79,59,false,32,Industrial32,45,Veal,74,Savory Snacks,Food - Snacks,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
621,Herbal Tea Set,Assorted herbal tea bags for relaxation and wellness.,68fc5495-8a0c-4997-8a95-f60a4058180a,19.99,115,true,32,Industrial32,25,Fluconazole,3,Beverages,Food,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
877,Honey,"Pure and natural honey, great for sweetening.",a8114832-2afd-4861-85b2-96f47f84e9ca,5.49,305,false,32,Industrial32,5,Halibut,63,Natural Sweeteners,Food - Condiments,Avavee,596 Butterfield Court,594-237-3337,lalexanderhb@umn.edu
999,Italian Meatballs,"Juicy meatballs made with a blend of beef and pork, seasoned with Italian herbs.",76242a4a-4af2-4ee7-9bc3-3b564efbd4ce,8.49,331,true,34,Industrial34,48,Childrens Mucus Relief DM,87,Processed Meats,Food - Meat,DabZ,3252 Dwight Place,853-593-9976,znewensrq@fema.gov
67,BBQ Lentil Chips,Savory lentil chips with BBQ flavor,8b67c905-cc85-4aed-9d85-917e33441022,3.49,219,true,35,Industrial35,78,Metformin Hydrochloride,46,Healthy Snacks,Food - Snacks,Babblestorm,3252 Dwight Place,853-593-9976,znewensrq@fema.gov
102,Carrot Sticks,"Freshly cut carrot sticks, perfect for snacking.",53619405-d01b-4820-9332-960739d6a22b,2.49,277,true,35,Industrial35,17,Wild Country,18,Vegetable Snacks,Food - Produce,Babblestorm,3252 Dwight Place,853-593-9976,znewensrq@fema.gov
427,Fitness Balance Ball,Stability ball for Pilates and yoga workouts.,4dfe2b84-04d0-4726-8a7a-97fe6c5419c2,24.99,603,true,35,Industrial35,90,Feelin Fresh Original,66,Fitness Equipment,Fitness,Babblestorm,3252 Dwight Place,853-593-9976,znewensrq@fema.gov
477,Chicken Breasts,Juicy and tender boneless chicken breasts.,c9362929-1988-4202-af14-6210a78e987b,9.99,510,false,35,Industrial35,14,Lidocaine Hydrochloride,32,Poultry,Food - Meat,Babblestorm,3252 Dwight Place,853-593-9976,znewensrq@fema.gov
562,Pet Leash,Durable pet leash with comfortable handle.,e0fa7f48-cd5c-45e6-8be2-ae4fe21abdfc,15.99,233,false,35,Industrial35,100,PNV Prenatal Plus Multivitamin,11,Pet Accessories,Pets,Babblestorm,3252 Dwight Place,853-593-9976,znewensrq@fema.gov
625,Ice Cream,"Rich and creamy ice cream, available in various flavors.",6e9ea62d-3ad5-4ce6-86de-2493f31d9bbe,5.99,126,true,35,Industrial35,16,Almacone,66,Frozen Desserts,Food - Frozen Foods,Babblestorm,3252 Dwight Place,853-593-9976,znewensrq@fema.gov
662,Golf Polo Shirt,Breathable polo shirt designed for both style and comfort on the greens.,f3c7f207-0307-4884-9d32-8a8e4af23758,39.99,427,false,35,Industrial35,9,Pleo Muc,72,Activewear,Clothing - Tops,Babblestorm,3252 Dwight Place,853-593-9976,znewensrq@fema.gov
744,Oven-Baked Potato Chips,Light and crispy baked potato chips in assorted flavors.,109ad8f5-9806-4738-8092-ebcbb6668096,2.79,461,false,47,Industrial47,34,Purminerals 4 in 1 Makeup SPF 15 Deep,56,Healthy Snacks,Food - Snacks,Flashpoint,36684 Brickson Park Junction,655-991-2912,mmomerykn@flavors.me
53,Window A/C Unit,Energy-efficient window air conditioner for cooling.,98e3c6f6-bae9-4347-a293-e9e22fb0a76b,299.99,411,false,48,Industrial48,46,Ceftriaxone,34,Cooling Appliances,Home Appliances,Layo,36684 Brickson Park Junction,655-991-2912,mmomerykn@flavors.me
178,Classic Caesar Salad Kit,Everything you need for a fresh and delicious Caesar salad.,b0241fed-dd6b-41b0-ab3e-cad3932b16b6,4.99,369,true,48,Industrial48,68,Ibuprofen,63,Salad Kits,Food - Salads,Layo,36684 Brickson Park Junction,655-991-2912,mmomerykn@flavors.me
180,Mini Electric Kettle,Quick boiling kettle for small kitchens and dorms.,e210112d-a957-4c1b-b51b-6c60caea0174,29.99,854,false,48,Industrial48,67,Methocarbamol,50,Small Appliances,Kitchen,Layo,36684 Brickson Park Junction,655-991-2912,mmomerykn@flavors.me
360,Portable UV Sterilizer,Compact sterilizer for disinfecting small items.,26d8fe04-56c0-4052-8758-c26d1db57729,19.99,251,true,48,Industrial48,95,Doxazosin Mesylate,76,Health Devices,Health,Layo,36684 Brickson Park Junction,655-991-2912,mmomerykn@flavors.me
600,Blackberry Compote,"Sweet blackberry compote, perfect for topping desserts.",949d38f5-37b9-43e3-bff3-4e8ad0f96fa9,5.29,892,false,48,Industrial48,80,New Terocin,54,Fruit Spreads,Food - Condiments,Layo,36684 Brickson Park Junction,655-991-2912,mmomerykn@flavors.me
752,Self-Inflating Camping Mattress,Comfortable camping mattress that inflates automatically.,6d3ebf08-f70e-4396-9d80-e9682adae9e9,49.99,343,false,48,Industrial48,72,NARS PURE RADIANT TINTED MOISTURIZER,58,Camping Equipment,Outdoor,Layo,36684 Brickson Park Junction,655-991-2912,mmomerykn@flavors.me
940,Athletic Jogging Jacket,Designed for comfort and performance during workouts.,f3f8864f-a564-4369-bd4f-63e53a34a5de,49.99,254,false,85,Industrial85,48,LAMICTAL,32,Activewear Jackets,Clothing - Outerwear,Mycat,14132 Iowa Center,540-979-5084,nbuscombeq3@amazonaws.com
98,Wrap Front Midi Skirt,"Elegant midi skirt with a wrap design, great for both formal and casual events.",e8bb1f38-3c84-4c04-839a-127ef8f36f17,44.99,876,false,86,Industrial86,66,losartan potassium and hydrochlorothiazide,72,Bottoms,Clothing - Bottoms,Centizu,14132 Iowa Center,540-979-5084,nbuscombeq3@amazonaws.com
133,Hiking Boots,Comfortable hiking boots for outdoor adventures.,cf699373-c525-4cd5-ba95-4e45239cefce,79.99,617,false,86,Industrial86,93,Penicillin V Potassium,32,Outdoor Footwear,Footwear,Centizu,14132 Iowa Center,540-979-5084,nbuscombeq3@amazonaws.com
174,Lemon Garlic Shrimp,"Marinated shrimp in a garlic and lemon sauce, perfect for grilling.",d3607b07-b2c5-4e79-a097-29d901f7b6dd,8.99,94,true,86,Industrial86,64,Heparin Sodium,58,Prepared Seafood,Food - Seafood,Centizu,14132 Iowa Center,540-979-5084,nbuscombeq3@amazonaws.com
432,Mesh Sports Leggings,Breathable mesh sports leggings for ultimate comfort.,ef8996a0-476d-42ea-be23-eb152879b4ab,39.99,942,true,86,Industrial86,54,Quinapril Hydrochloride and Hydrochlorothiazide,94,Leggings,Clothing - Activewear,Centizu,14132 Iowa Center,540-979-5084,nbuscombeq3@amazonaws.com
983,Smartwatch,Stylish smartwatch with fitness tracking features.,10c95a69-266f-4aa5-9522-031d5fce051a,199.99,913,true,38,Jewelry38,64,Dicyclomine Hydrochloride,69,Fitness Monitors,Wearable Tech,Roombo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
255,Spicy Tuna Sushi Kit,Everything you need to make delicious spicy tuna rolls at home.,bb72671c-a5c3-4992-a84d-071a8839f28e,8.99,413,true,39,Jewelry39,93,Raymond Waites Gerber Daisy Waterless Anti-bacterial Hand Sanitizer,16,Kits - Sushi,Food - Prepared Meals,Cogidoo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
450,Samoas Cookie Mix,Baking mix to create your favorite Samoa-style cookies at home.,f61c0db1-0822-4a5a-9feb-01ba3bfd421f,5.59,110,true,39,Jewelry39,9,Birth Ease,56,Mixes,Food - Baking,Cogidoo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
467,Couscous Mix,"Fluffy couscous that cooks in just minutes, perfect as a side.",5c0a5124-2b53-490c-8e14-1574680f78ef,2.49,288,true,39,Jewelry39,86,Multi-Symptom Wal-Phed PE,59,Pasta & Couscous,Food - Grains,Cogidoo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
484,Sculpting Kit,Complete sculpting tools for artists.,d793c385-5cb8-4300-a80c-47767da86754,25.99,163,false,39,Jewelry39,73,Sucralfate,41,Sculpting Supplies,Art Supplies,Cogidoo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
488,Pet Hair Vacuum Cleaner Attachment,Specialized attachment for removing pet hair from surfaces.,8dfb00b3-bbe1-418c-bda6-056ec48a269a,14.99,48,false,39,Jewelry39,16,Avon Elements,18,Grooming Supplies,Pets,Cogidoo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
587,Teriyaki Beef Jerky,Savory and chewy beef jerky with teriyaki flavor.,90bcb8b2-b043-445a-8446-6139b76a2c45,5.49,680,true,39,Jewelry39,70,Donepezil Hydrochloride,37,Meat Snacks,Food - Snacks,Cogidoo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
588,Chili Garlic Sauce,"Spicy sauce made with chili peppers and garlic, great for stir-frying.",cd79cb0e-47da-43a8-b86d-822ef631839f,2.49,176,false,39,Jewelry39,97,Loratadine,87,Spicy Sauces,Food - Condiments,Cogidoo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
761,Children's Backpack,Stylish and functional backpack for school or trips.,28f4187a-63b1-45cd-bf0a-1fc1efcab5b7,29.99,566,true,39,Jewelry39,87,VITALUMIERE AQUA,54,Kids' Bags,Accessories,Cogidoo,9 Doe Crossing Road,142-986-2723,fdavidmanra@admin.ch
975,Wireless Wi-Fi Extender,Boosts your Wi-Fi coverage for better connectivity.,e39ce0fa-7566-4967-a9eb-458518e049e8,49.99,477,false,53,Jewelry53,9,CLEAR UP Prep,60,Networking Equipment,Electronics,Tagopia,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
66,Safety Pin Dispenser,Handy dispenser for quick access to safety pins.,83e76e82-0e7b-4571-b232-884b7d4b6c8f,5.99,124,true,54,Jewelry54,94,SIMPEX Bisacodyl laxative,30,Office Supplies,Office,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
218,Pet Grooming Gloves,Gentle grooming gloves for shedding pets.,fa4331aa-5345-4809-a1f5-71c408090e37,9.99,52,false,54,Jewelry54,89,Prednisone,64,Grooming Supplies,Pets,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
240,Smart Fitness Scale,Bluetooth scale that tracks body composition through an app.,17ebe68d-515c-4953-be6c-1ff7d9bd3cd1,49.99,458,false,54,Jewelry54,91,Vecuronium Bromide,8,Health Monitoring Devices,Fitness,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
253,Tomato Paste,"Concentrated tomato paste, great for sauces.",86e60574-a94c-4ef5-9c9e-ac4308c29599,1.29,978,false,54,Jewelry54,95,Minocycline Hydrochloride,75,Sauces & Condiments,Food - Canned Goods,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
364,Faux Leather Leggings,Stylish faux leather leggings for a trendy outfit.,0abf1b43-a7eb-4291-bcad-f1ce769c01c0,49.99,518,true,54,Jewelry54,67,PULMICORT RESPULES,38,Leggings,Clothing - Pants,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
396,Organic Italian Seasoning,A blend of dried herbs commonly used in Italian cooking.,faaf2731-a704-43e2-8acd-93b0812603a2,2.99,250,false,54,Jewelry54,97,CVS Fragrance Free Anti-Itch,44,Herbs and Spices,Food - Spices,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
398,Savory Oatmeal,Oatmeal made with savory spices and vegetables.,8bb92137-c7ce-41f3-9812-76a8528fa393,2.49,408,true,54,Jewelry54,50,Nizoral,7,Savory Breakfast Options,Food - Breakfast,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
421,Pumpkin Waffles,Delicious waffles infused with pumpkin and spices.,787e1023-2de4-49f6-93e8-faf99ba8c3be,4.49,58,true,54,Jewelry54,25,Zicam Naturals Cough Suppressant,37,Pancakes & Waffles,Food - Breakfast,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
460,USB Desk Fan,Compact USB fan for personal cooling.,16e26b23-973a-42ff-8831-6d2ccc63a1ab,14.99,955,false,54,Jewelry54,73,Allergy,39,Home Appliances,Home,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
509,Artisan Bread,"Freshly baked artisan bread, perfect for sandwiches or toasting.",c55a1988-e865-4a99-a78d-ba1b93a1c418,4.59,917,false,54,Jewelry54,96,Quetiapine Fumarate,90,Breads,Food - Bakery,Wordware,49 Rusk Crossing,309-262-6542,brichemontr2@twitter.com
906,Pet Safety Belt for Car,Seat belt attachment to keep dogs safe during car rides.,efc02e0d-245b-493d-bc7a-d962c4ff7888,14.99,535,true,61,Jewelry61,59,Tamsulosin Hydrochloride,44,Travel Accessories,Pets,Wikizz,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
11,Coconut Chia Pudding,Creamy chia pudding made with coconut milk and topped with mango.,2c6a9a85-a2fc-47ac-a287-8dc985e135b8,3.49,748,false,62,Jewelry62,80,Carvedilol,18,Dairy Alternatives,Food - Dairy,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
55,Baby Monitor,Video baby monitor with night vision.,aa6f5156-65e8-4013-8f56-977d18a60150,79.99,983,true,62,Jewelry62,46,DG Health cold multi symptom,23,Safety Equipment,Baby,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
88,Pet Water Bottle,Portable water bottle for pets when traveling.,aafba573-d242-49f4-b0d4-dfb41cc6e871,18.99,561,false,62,Jewelry62,28,Warfarin Sodium,88,Pet Hydration Supplies,Pets,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
129,Sliced Olives,"Pitted black olives, perfect for salads and pizzas.",6d3d4526-1bd4-41d3-80cf-8404c26b8a2f,1.99,60,false,62,Jewelry62,63,Balancing Day Moisture Broad Spectrum SPF 15,91,Olives,Food - Condiments,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
130,Chocolate Chip Pancake Mix,Easy-to-make pancake mix with chocolate chips included.,4b4621a9-4627-4a3f-a8b9-87165e9f8271,3.99,810,true,62,Jewelry62,0,Freshorize,6,Baking Mixes,Food - Bakery,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
219,Eco-Friendly Disposable Plates,Compostable plates suitable for various occasions.,55f5b7b8-2a01-4a27-9e68-d09e4f9797cb,22.99,518,true,62,Jewelry62,28,Gabapentin,83,Sustainable Tableware,Kitchen,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
232,Ground Turkey,"Lean and versatile ground turkey, perfect for various dishes.",aaa8cecd-bccf-4fa2-ab80-675f42d89160,5.49,664,true,62,Jewelry62,46,ACTIMMUNE,66,Poultry,Food - Meat,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
246,Baked Mac and Cheese,Creamy macaroni and cheese baked to perfection.,45ff348e-72d6-4352-8a64-0b02aaae44ca,5.99,498,false,62,Jewelry62,92,Secret Antiperspirant,40,Frozen Meals,Food - Frozen Foods,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
277,Pet First Aid Kit,Essential kit for taking care of your pets' health emergencies.,0cd0e7a9-7cca-4ea0-9a74-1056faeddf67,29.99,333,true,62,Jewelry62,80,Natalvirt FLT,24,Pet Health and Care,Pets,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
280,Reusable Silicone Food Storage Bags,Eco-friendly bags for storing food without plastic waste.,943411b6-84c2-424c-b49f-f3da5006c67b,19.99,994,true,62,Jewelry62,88,OXACILLIN,41,Food Storage Solutions,Kitchen,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
669,Truffle Parmesan Fries,"Crispy fries tossed in truffle oil and parmesan, a gourmet snack.",dcc5aeb4-e10a-4275-bf82-80c79f393c59,4.99,252,false,62,Jewelry62,17,Allergy Composition,29,Gourmet Snacks,Food - Snacks,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
678,White Rice,"Plain white rice, a staple for any meal.",29ca3ca1-713b-44de-be25-dfc3dad5e77b,1.49,132,false,62,Jewelry62,45,Maybelline New York Dream Wonder Fluid Touch Foundation Broad Spectrum SPF 20 Sunscreen,48,Rice,Food - Grains,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
695,Frozen Mixed Vegetables,"A mix of carrots, peas, and corn, easy to stir-fry.",405f2cd7-3480-4c4f-a2aa-705d4f27078b,1.99,260,false,62,Jewelry62,55,Famotidine,99,Frozen Vegetables,Food - Frozen,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
880,Almond Butter,Creamy almond butter made from roasted almonds.,30d9ccd3-03bd-47d7-9771-3bfbf33f11ae,6.49,514,true,62,Jewelry62,89,Terazosin Hydrochloride,8,Nut Butters,Food - Condiments,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
883,Coconut Oil Spray,A zero-calorie coconut oil spray for cooking and baking.,2ea64c61-d88b-4b41-86ff-3eff452dff11,4.99,87,false,62,Jewelry62,41,Methyldopa,17,Cooking Oils,Food - Cooking Oils,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
894,Californian Raisins,"Sweet dried raisins, perfect for snacks or baking.",c8fdd4ae-0dc3-4ea6-86ae-49d322dcb87a,3.19,821,false,62,Jewelry62,18,Thiothixene,21,Dried Fruits,Food - Dried Fruits,Skimia,2938 Browning Lane,560-857-4951,vullettp5@shareasale.com
908,Natural Peanut Butter,Creamy peanut butter with no added sugar or oils.,3c6ede49-2bf6-4b78-83de-8ff8afcec50c,4.29,276,false,65,Jewelry65,37,Clonazepam,11,Nut Butters,Food - Spreads,Gevee,8 Parkside Way,904-849-3120,mwholesworthp7@bizjournals.com
85,Portable Air Pump,Compact pump ideal for inflating sports equipment or rafts.,81a85fce-5902-4050-acd2-7d844ad71cd1,19.99,619,false,66,Jewelry66,49,Glyburide,26,Camping Equipment,Outdoor,Riffpedia,8 Parkside Way,904-849-3120,mwholesworthp7@bizjournals.com
141,Compact Portable Grill,Easy-to-use portable grill for barbecues.,4aab2db5-466f-4249-a44f-763c1b39de4c,79.99,203,true,66,Jewelry66,88,Amoxicillin and Clavulanate Potassium,40,Camping Equipment,Outdoor,Riffpedia,8 Parkside Way,904-849-3120,mwholesworthp7@bizjournals.com
254,Spinach and Ricotta Ravioli,Delicious ravioli filled with creamy ricotta and fresh spinach.,924bfc27-389d-4485-9da0-4c43ed38535a,6.49,674,false,66,Jewelry66,0,Neutrogena Rapid Clear 7 Day Acne Intervention,98,Pasta,Food - Pasta,Riffpedia,8 Parkside Way,904-849-3120,mwholesworthp7@bizjournals.com
532,Fire Roasted Salsa,Salsa made with fire-roasted tomatoes for an authentic flavor.,c3819357-a1de-4766-bb8e-64aadc627b76,2.49,39,false,66,Jewelry66,78,EAR,50,Salsas,Food - Condiments,Riffpedia,8 Parkside Way,904-849-3120,mwholesworthp7@bizjournals.com
